InvoiceLineId,InvoiceId,CustomerId,UnitPrice,Quantity,TrackName,Composer,Milliseconds,Bytes,GenreName,AlbumTitle,ArtistName
220,40,36,0.99,1,Run Silent Run Deep,Bruce Dickinson/Steve Harris,275408,4407296,Metal,No Prayer For The Dying,Iron Maiden
221,40,36,0.99,1,Still Life,David Murray/Steve Harris,294347,4710400,Metal,Piece Of Mind,Iron Maiden
222,40,36,0.99,1,Back in the Village,Dickinson/Smith,320548,7696518,Metal,Powerslave,Iron Maiden
223,40,36,0.99,1,Blood Brothers,Steve Harris,435513,17422464,Metal,Rock In Rio [CD1],Iron Maiden
224,40,36,0.99,1,The Number Of The Beast,Steve Harris,300434,12022107,Rock,Rock In Rio [CD2],Iron Maiden
225,40,36,0.99,1,The Prophecy,Dave Murray; Steve Harris,305475,7334450,Metal,Seventh Son of a Seventh Son,Iron Maiden
226,41,50,0.99,1,Hallowed Be Thy Name,Steve Harris,428669,6006107,Metal,The Number of The Beast,Iron Maiden
227,42,51,0.99,1,Invaders,Steve Harris,203180,2849181,Metal,The Number of The Beast,Iron Maiden
228,42,51,0.99,1,Run to the Hills,Steve Harris,228884,3209124,Metal,The Number of The Beast,Iron Maiden
229,43,53,0.99,1,The Prisoner,Adrian Smith/Steve Harris,361299,5062906,Metal,The Number of The Beast,Iron Maiden
230,43,53,0.99,1,Lord Of The Flies,Janick Gers/Steve Harris,303699,12148864,Rock,The X Factor,Iron Maiden
231,44,55,0.99,1,Fortunes Of War,Steve Harris,443977,17760384,Rock,The X Factor,Iron Maiden
232,44,55,0.99,1,The Aftermath,Blaze Bayley/Janick Gers/Steve Harris,380786,15233152,Rock,The X Factor,Iron Maiden
233,44,55,0.99,1,Blood On The World's Hands,Steve Harris,357799,14313600,Rock,The X Factor,Iron Maiden
234,44,55,0.99,1,2 A.M.,Blaze Bayley/Janick Gers/Steve Harris,337658,13511087,Rock,The X Factor,Iron Maiden
235,45,59,0.99,1,Lightning Strikes Twice,David Murray/Steve Harris,290377,11616384,Rock,Virtual XI,Iron Maiden
236,45,59,0.99,1,Don't Look To The Eyes Of A Stranger,Steve Harris,483657,19347584,Rock,Virtual XI,Iron Maiden
237,45,59,0.99,1,Night Train,Jimmy Forrest/Lewis C. Simpkins/Oscar Washington,212401,7027377,R&B/Soul,Sex Machine,James Brown
238,45,59,0.99,1,It's A Man's Man's Man's World,Betty Newsome/James Brown,168228,5541611,R&B/Soul,Sex Machine,James Brown
239,45,59,0.99,1,Hey America,Addie William Jones/Nat Jones,218226,7187857,R&B/Soul,Sex Machine,James Brown
240,45,59,0.99,1,Get Up Offa That Thing,Deanna Brown/Deidra Jenkins/Yamma Brown,250723,8355989,R&B/Soul,Sex Machine,James Brown
241,46,6,0.99,1,When You Gonna Learn (Digeridoo),"Jay Kay/Kay, Jay",230635,7655482,Rock,Emergency On Planet Earth,Jamiroquai
242,46,6,0.99,1,"Whatever It Is, I Just Can't Stop","Jay Kay/Kay, Jay",247222,8249453,Rock,Emergency On Planet Earth,Jamiroquai
243,46,6,0.99,1,Black Capricorn Day,Jay Kay,341629,11477231,R&B/Soul,Synkronized,Jamiroquai
244,46,6,0.99,1,Were Do We Go From Here,Jay Kay,313626,10504158,R&B/Soul,Synkronized,Jamiroquai
245,46,6,0.99,1,Light Years,Toby Smith,354560,11796244,Electronica/Dance,The Return Of The Space Cowboy,Jamiroquai
246,46,6,0.99,1,Morning Glory,J. Kay/Jay Kay,384130,12777210,Electronica/Dance,The Return Of The Space Cowboy,Jamiroquai
247,46,6,0.99,1,Get What You Need,C. Cester/C. Muncey/N. Cester,247719,8043765,Alternative & Punk,Get Born,JET
248,46,6,0.99,1,Take It Or Leave It,C. Muncey/N. Cester,142889,4643370,Alternative & Punk,Get Born,JET
249,46,6,0.99,1,Can You See Me,Jimi Hendrix,153077,4987068,Rock,Are You Experienced?,Jimi Hendrix
250,47,15,0.99,1,Stone Free,Jimi Hendrix,216293,7002331,Rock,Are You Experienced?,Jimi Hendrix
251,47,15,0.99,1,Satch Boogie,,193560,3300654,Rock,Surfing with the Alien (Remastered),Joe Satriani
252,47,15,0.99,1,Salve Simpatia,,343484,11314756,Latin,Jorge Ben Jor 25 Anos,Jorge Ben
253,47,15,0.99,1,Filho Maravilha,,227526,7498259,Latin,Jorge Ben Jor 25 Anos,Jorge Ben
254,47,15,0.99,1,Dance Enquanto é Tempo,,229093,7583799,Latin,Jota Quest-1995,Jota Quest
255,47,15,0.99,1,Voce Inteira,João Suplicy,241084,8077282,World,Cafezinho,João Suplicy
256,47,15,0.99,1,Enquanto O Dia Não Vem,João Suplicy,220891,7248336,World,Cafezinho,João Suplicy
257,47,15,0.99,1,Turbo Lover,,335542,11068866,Metal,Living After Midnight,Judas Priest
258,47,15,0.99,1,Plaster Caster,Gene Simmons,198060,6528719,Rock,Unplugged [Live],Kiss
259,47,15,0.99,1,Every Time I Look At You,"Paul Stanley, Vincent Cusano",283898,9290948,Rock,Unplugged [Live],Kiss
260,47,15,0.99,1,Dazed And Confused,Jimmy Page/Led Zeppelin,1116734,36052247,Rock,BBC Sessions [Disc 2] [Live],Led Zeppelin
261,47,15,0.99,1,Walter's Walk,"Jimmy Page, Robert Plant",270785,8712499,Rock,Coda,Led Zeppelin
262,47,15,0.99,1,Dancing Days,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,223216,7250104,Rock,Houses Of The Holy,Led Zeppelin
263,47,15,0.99,1,All My Love,Robert Plant & John Paul Jones,356284,11684862,Rock,In Through The Out Door,Led Zeppelin
264,48,29,0.99,1,Your Time Is Gonna Come,Jimmy Page/John Paul Jones,274860,9011653,Rock,Led Zeppelin I,Led Zeppelin
265,49,30,0.99,1,Black Mountain Side,Jimmy Page,132702,4440602,Rock,Led Zeppelin I,Led Zeppelin
266,49,30,0.99,1,Communication Breakdown,Jimmy Page/John Bonham/John Paul Jones,150230,4899554,Rock,Led Zeppelin I,Led Zeppelin
267,50,32,0.99,1,How Many More Times,Jimmy Page/John Bonham/John Paul Jones,508055,16541364,Rock,Led Zeppelin I,Led Zeppelin
268,50,32,0.99,1,What Is And What Should Never Be,"Jimmy Page, Robert Plant",287973,9369385,Rock,Led Zeppelin II,Led Zeppelin
269,51,34,0.99,1,Thank You,"Jimmy Page, Robert Plant",287791,9337392,Rock,Led Zeppelin II,Led Zeppelin
270,51,34,0.99,1,Living Loving Maid (She's Just A Woman),"Jimmy Page, Robert Plant",159216,5219819,Rock,Led Zeppelin II,Led Zeppelin
271,51,34,0.99,1,Moby Dick,"John Bonham, John Paul Jones, Jimmy Page",260728,8664210,Rock,Led Zeppelin II,Led Zeppelin
272,51,34,0.99,1,Immigrant Song,"Jimmy Page, Robert Plant",144875,4786461,Rock,Led Zeppelin III,Led Zeppelin
273,52,38,0.99,1,Out On The Tiles,"Jimmy Page, Robert Plant, John Bonham",246047,8060350,Rock,Led Zeppelin III,Led Zeppelin
274,52,38,0.99,1,Bron-Y-Aur Stomp,"Jimmy Page, Robert Plant, John Paul Jones",259500,8674508,Rock,Led Zeppelin III,Led Zeppelin
275,52,38,0.99,1,Down By The Seaside,Robert Plant,316186,10371282,Rock,Physical Graffiti [Disc 2],Led Zeppelin
276,52,38,0.99,1,Boogie With Stu,Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant,233273,7657086,Rock,Physical Graffiti [Disc 2],Led Zeppelin
277,52,38,0.99,1,For Your Life,Jimmy Page/Robert Plant,384391,12633382,Rock,Presence,Led Zeppelin
278,52,38,0.99,1,Hots On For Nowhere,Jimmy Page/Robert Plant,284107,9342342,Rock,Presence,Led Zeppelin
279,53,44,0.99,1,Dazed And Confused,Jimmy Page,1612329,52490554,Rock,The Song Remains The Same (Disc 1),Led Zeppelin
280,53,44,0.99,1,L'Avventura,Renato Russo,278256,9165769,Latin,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
281,53,44,0.99,1,Soul Parsifal,Renato Russo - Marisa Monte,295053,9853589,Latin,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
282,53,44,0.99,1,Quando Você Voltar,Renato Russo,173897,5781046,Latin,A TempestadeTempestade Ou O Livro Dos Dias,Legião Urbana
283,53,44,0.99,1,Tempo Perdido,Renato Russo,302158,9963914,Latin,Mais Do Mesmo,Legião Urbana
284,53,44,0.99,1,Meninos E Meninas,Dado Villa-Lobos/Marcelo Bonfá,203781,6667802,Latin,Mais Do Mesmo,Legião Urbana
285,53,44,0.99,1,Are You Gonna Go My Way,Craig Ross/Lenny Kravitz,211591,6905135,Rock,Greatest Hits,Lenny Kravitz
286,53,44,0.99,1,Mr. Cab Driver,Lenny Kravitz,230321,7668084,Rock,Greatest Hits,Lenny Kravitz
287,53,44,0.99,1,Believe,Henry Hirsch/Lenny Kravitz,295131,9661978,Rock,Greatest Hits,Lenny Kravitz
288,54,53,0.99,1,Condição,,263549,8778465,Latin,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos
289,54,53,0.99,1,Aquilo,,246073,8167819,Latin,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
290,54,53,0.99,1,Assaltaram A Gramática,,261041,8698959,Latin,Lulu Santos - RCA 100 Anos De Música - Álbum 02,Lulu Santos
291,54,53,0.99,1,Waterhole (Expresso Bongo),"Kelly, Mosley, Rothery, Trewaves",133093,4378835,Rock,Misplaced Childhood,Marillion
292,54,53,0.99,1,Tempos Modernos,Lulu Santos,183066,6066234,Latin,Barulhinho Bom,Marisa Monte
293,54,53,0.99,1,Dança Da Solidão,Caetano Veloso e Gilberto Gil,203520,6699368,Latin,Barulhinho Bom,Marisa Monte
294,54,53,0.99,1,When I Had Your Love,"Robert Rogers/Warren ""Pete"" Moore/William ""Mickey"" Stevenson",152424,4972815,R&B/Soul,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
295,54,53,0.99,1,Save The Children,Al Cleveland/Marvin Gaye/Renaldo Benson,194821,6342021,R&B/Soul,Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye
296,54,53,0.99,1,Down by the Sea,,408163,13314900,Rock,The Best Of Men At Work,Men At Work
297,54,53,0.99,1,The Unforgiven,"James Hetfield, Lars Ulrich and Kirk Hammett",387082,12646886,Metal,Black Album,Metallica
298,54,53,0.99,1,Helpless,Harris/Tatler,398315,12977902,Metal,Garage Inc. (Disc 2),Metallica
299,54,53,0.99,1,Stone Cold Crazy,Deacon/May/Mercury/Taylor,137717,4514830,Metal,Garage Inc. (Disc 2),Metallica
300,54,53,0.99,1,Motorbreath,James Hetfield,188395,6153933,Metal,Kill 'Em All,Metallica
301,54,53,0.99,1,2 X 4,"James Hetfield, Lars Ulrich, Kirk Hammett",328254,10732251,Metal,Load,Metallica
302,55,8,0.99,1,Master Of Puppets,K.Hammett,515239,16893720,Metal,Master Of Puppets,Metallica
303,56,9,0.99,1,The Thing That Should Not Be,K.Hammett,396199,12952368,Metal,Master Of Puppets,Metallica
304,56,9,0.99,1,Welcome Home (Sanitarium),K.Hammett,387186,12679965,Metal,Master Of Puppets,Metallica
305,57,11,0.99,1,Leper Messiah,C.Burton,347428,11310434,Metal,Master Of Puppets,Metallica
306,57,11,0.99,1,Damage Inc.,K.Hammett,330919,10725029,Metal,Master Of Puppets,Metallica
307,58,13,0.99,1,The Memory Remains,"Hetfield, Ulrich",279353,9110730,Metal,ReLoad,Metallica
308,58,13,0.99,1,The Unforgiven II,"Hetfield, Ulrich, Hammett",395520,12886474,Metal,ReLoad,Metallica
309,58,13,0.99,1,Slither,"Hetfield, Ulrich, Hammett",313103,10199789,Metal,ReLoad,Metallica
310,58,13,0.99,1,Bad Seed,"Hetfield, Ulrich, Hammett",245394,8019586,Metal,ReLoad,Metallica
311,59,17,0.99,1,Attitude,"Hetfield, Ulrich",315898,10335734,Metal,ReLoad,Metallica
312,59,17,0.99,1,For Whom The Bell Tolls,Metallica,311719,10159725,Metal,Ride The Lightning,Metallica
313,59,17,0.99,1,Creeping Death,Metallica,396878,12955593,Metal,Ride The Lightning,Metallica
314,59,17,0.99,1,Some Kind Of Monster,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,505626,16557497,Metal,St. Anger,Metallica
315,59,17,0.99,1,Shoot Me Again,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,430210,14093551,Metal,St. Anger,Metallica
316,59,17,0.99,1,All Within My Hands,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,527986,17162741,Metal,St. Anger,Metallica
317,60,23,0.99,1,Harvester Of Sorrow,James Hetfield and Lars Ulrich,345547,11377339,Metal,...And Justice For All,Metallica
318,60,23,0.99,1,The Duke,Dave Brubeck,214961,6977626,Jazz,Miles Ahead,Miles Davis
319,60,23,0.99,1,Lament,J.J. Johnson,134191,4293394,Jazz,Miles Ahead,Miles Davis
320,60,23,0.99,1,Coração De Estudante,"Wagner Tiso, Milton Nascimento",238550,7797308,Latin,Milton Nascimento Ao Vivo,Milton Nascimento
321,60,23,0.99,1,Menestrel Das Alagoas,"Milton Nascimento, Fernando Brant",199758,6542289,Latin,Milton Nascimento Ao Vivo,Milton Nascimento
322,60,23,0.99,1,"Maria, Maria","Milton Nascimento, Fernando Brant",72463,2371543,Latin,Milton Nascimento Ao Vivo,Milton Nascimento
323,60,23,0.99,1,Ponta de Areia,"Milton Nascimento, Fernando Brant",272796,8874285,Latin,Minas,Milton Nascimento
324,60,23,0.99,1,Norwegian Wood,"John Lennon, Paul McCartney",413910,13520382,Latin,Minas,Milton Nascimento
325,60,23,0.99,1,Fast And Loose,Clarke/Kilmister/Taylor,203337,6643350,Metal,Ace Of Spades,Motörhead
326,61,32,0.99,1,Please Don't Touch,Heath/Robinson,169926,5557002,Metal,Ace Of Spades,Motörhead
327,61,32,0.99,1,Já Foi,Mônica Marianno,245681,8094872,World,Demorou...,Mônica Marianno
328,61,32,0.99,1,Wild Side,Nikki Sixx/Tommy Lee/Vince Neil,276767,9116997,Metal,Motley Crue Greatest Hits,Mötley Crüe
329,61,32,0.99,1,Primal Scream,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,286197,9421164,Metal,Motley Crue Greatest Hits,Mötley Crüe
330,61,32,0.99,1,Been A Son,Kurt Cobain,127555,4170369,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana
331,61,32,0.99,1,Breed,Kurt Cobain,208378,6759080,Rock,From The Muddy Banks Of The Wishkah [Live],Nirvana
332,61,32,0.99,1,Territorial Pissings,Kurt Cobain,143281,4613880,Rock,Nevermind,Nirvana
333,61,32,0.99,1,Folhas Secas,,161253,5284522,Rock,Compositores,O Terço
334,61,32,0.99,1,Menino De Rua,,329795,10784595,Rock,Compositores,O Terço
335,61,32,0.99,1,Denúncia,,159555,5327433,Latin,Olodum,Olodum
336,61,32,0.99,1,O Trem Da Juventude,Herbert Vianna,225880,7507655,Latin,Acústico MTV,Os Paralamas Do Sucesso
337,61,32,0.99,1,Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,148558,4942831,Latin,Acústico MTV,Os Paralamas Do Sucesso
338,61,32,0.99,1,Nebulosa Do Amor,Herbert Vianna,203415,6732496,Latin,Acústico MTV,Os Paralamas Do Sucesso
339,61,32,0.99,1,Luis Inacio (300 Picaretas),Herbert Vianna,198191,6576790,Latin,Arquivo II,Os Paralamas Do Sucesso
340,62,46,0.99,1,Perplexo,,161175,5355013,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
341,63,47,0.99,1,Me Liga,,229590,7565912,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
342,63,47,0.99,1,Quase Um Segundo,,275644,8971355,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
343,64,49,0.99,1,Romance Ideal,,250070,8260477,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
344,64,49,0.99,1,SKA,,148871,4943540,Latin,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
345,65,51,0.99,1,I Don't Know,"B. Daisley, O. Osbourne & R. Rhoads",312980,5525339,Rock,Blizzard of Ozz,Ozzy Osbourne
346,65,51,0.99,1,Flying High Again,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290851,5179599,Rock,Diary of a Madman (Remastered),Ozzy Osbourne
347,65,51,0.99,1,No More Tears,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444358,7362964,Rock,No More Tears (Remastered),Ozzy Osbourne
348,65,51,0.99,1,Crazy Train,"O. Osbourne, R. Daisley, R. Rhoads",322716,10517408,Metal,Tribute,Ozzy Osbourne
349,66,55,0.99,1,Relvelation (Mother Earth),"O. Osbourne, R. Daisley, R. Rhoads",349440,11367866,Metal,Tribute,Ozzy Osbourne
350,66,55,0.99,1,Children Of The Grave,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357067,11626740,Metal,Tribute,Ozzy Osbourne
351,66,55,0.99,1,Dee,R. Rhoads,261302,8555963,Metal,Tribute,Ozzy Osbourne
352,66,55,0.99,1,Blue Train,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405028,13170391,Rock,Walking Into Clarksdale,Page & Plant
353,66,55,0.99,1,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318511,10396315,Rock,Walking Into Clarksdale,Page & Plant
354,66,55,0.99,1,Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246465,8087944,Rock,Walking Into Clarksdale,Page & Plant
355,67,2,0.99,1,Beach Sequence,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",212297,6928259,Soundtrack,Original Soundtracks 1,Passengers
356,67,2,0.99,1,Plot 180,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",221596,7253729,Soundtrack,Original Soundtracks 1,Passengers
357,67,2,0.99,1,Murders In The Rue Morgue,Steve Harris,258638,8360999,Rock,The Beast Live,Paul D'Ianno
358,67,2,0.99,1,Iron Maiden,Steve Harris,235232,7600077,Rock,The Beast Live,Paul D'Ianno
359,67,2,0.99,1,Untitled,Pearl Jam,122801,3957141,Rock,Live On Two Legs [Live],Pearl Jam
360,67,2,0.99,1,Nothingman,Jeff Ament & Eddie Vedder,278595,9107017,Rock,Live On Two Legs [Live],Pearl Jam
361,67,2,0.99,1,World Wide Suicide,Eddie Vedder,209188,6885908,Alternative & Punk,Pearl Jam,Pearl Jam
362,67,2,0.99,1,Big Wave,Jeff Ament,178573,5858788,Alternative & Punk,Pearl Jam,Pearl Jam
363,67,2,0.99,1,Can't Keep,Eddie Vedder,219428,7215713,Rock,Riot Act,Pearl Jam
364,68,11,0.99,1,Green Disease,Eddie Vedder,161253,5375818,Rock,Riot Act,Pearl Jam
365,68,11,0.99,1,Why Go,Jeff Ament,200254,6539287,Rock,Ten,Pearl Jam
366,68,11,0.99,1,Animal,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,169325,5503459,Rock,Vs.,Pearl Jam
367,68,11,0.99,1,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,189257,6191560,Rock,Vs.,Pearl Jam
368,68,11,0.99,1,Wanted Dread And Alive,,260310,8670933,Reggae,Greatest Hits,Lenny Kravitz
369,68,11,0.99,1,The Great Gig In The Sky,"Wright, Waters",284055,9147563,Rock,Dark Side Of The Moon,Pink Floyd
370,68,11,0.99,1,Bossa,,29048,967098,Hip Hop/Rap,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
371,68,11,0.99,1,Nega Do Cabelo Duro,,121808,4116536,Hip Hop/Rap,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
372,68,11,0.99,1,You're My Best Friend,"Deacon, John",172225,5602173,Rock,Greatest Hits I,Queen
373,68,11,0.99,1,Seven Seas Of Rhye,"Mercury, Freddie",170553,5539957,Rock,Greatest Hits I,Queen
374,68,11,0.99,1,"Get Down, Make Love",Mercury,231235,7509333,Rock,News Of The World,Queen
375,68,11,0.99,1,Get Up,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,160235,5264376,Alternative & Punk,Green,R.E.M.
376,68,11,0.99,1,Untitled,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,191503,6332426,Alternative & Punk,Green,R.E.M.
377,68,11,0.99,1,Be Mine,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,333087,10790541,Rock,New Adventures In Hi-Fi,R.E.M.
378,69,25,0.99,1,Carnival Of Sorts,R.E.M.,233482,7669658,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
379,70,26,0.99,1,Radio Free Aurope,R.E.M.,245315,8163490,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
380,70,26,0.99,1,Perfect Circle,R.E.M.,208509,6898067,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
381,71,28,0.99,1,So Central Rain,R.E.M.,194768,6414550,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
382,71,28,0.99,1,Pretty Persuasion,R.E.M.,229929,7577754,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
383,72,30,0.99,1,Can't Get There From Here,R.E.M.,220630,7285936,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
384,72,30,0.99,1,Fall On Me,R.E.M.,172016,5676811,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
385,72,30,0.99,1,Cuyahoga,R.E.M.,260623,8591057,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
386,72,30,0.99,1,The Finest Worksong,R.E.M.,229276,7574856,Alternative & Punk,The Best Of R.E.M.: The IRS Years,R.E.M.
387,73,34,0.99,1,Papeau Nuky Doe,Rodolfo,121652,3995022,Alternative & Punk,Cesta Básica,Raimundos
388,73,34,0.99,1,Esporrei Na Manivela,Rodolfo,293276,9618499,Alternative & Punk,Cesta Básica,Raimundos
389,73,34,0.99,1,Maluco Beleza,,203206,6628067,Rock,Raul Seixas,Raul Seixas
390,73,34,0.99,1,As Profecias,,232515,7657732,Rock,Raul Seixas,Raul Seixas
391,73,34,0.99,1,Que Luz É Essa,,165067,5620058,Rock,Raul Seixas,Raul Seixas
392,73,34,0.99,1,Século XXI,,244897,8040563,Rock,Raul Seixas,Raul Seixas
393,74,40,0.99,1,Suck My Kiss,Anthony Kiedis/Chad Smith/Flea/John Frusciante,217234,7129137,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers
394,74,40,0.99,1,Under The Bridge,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359,8682716,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers
395,74,40,0.99,1,They're Red Hot,Robert Johnson,71941,2382220,Alternative & Punk,Blood Sugar Sex Magik,Red Hot Chili Peppers
396,74,40,0.99,1,The Zephyr Song,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960,7690312,Rock,By The Way,Red Hot Chili Peppers
397,74,40,0.99,1,Tear,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,Rock,By The Way,Red Hot Chili Peppers
398,74,40,0.99,1,Parallel Universe,Red Hot Chili Peppers,270654,8958519,Rock,Californication,Red Hot Chili Peppers
399,74,40,0.99,1,Porcelain,Anthony Kiedis/Chad Smith/Flea/John Frusciante,163787,5278793,Rock,Californication,Red Hot Chili Peppers
400,74,40,0.99,1,Right On Time,Red Hot Chili Peppers,112613,3722219,Rock,Californication,Red Hot Chili Peppers
401,74,40,0.99,1,Xanadu,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,667428,21753168,Rock,Retrospective I (1974-1980),Rush
402,75,49,0.99,1,Finding My Way,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,305528,9985701,Rock,Retrospective I (1974-1980),Rush
403,75,49,0.99,1,Evil Ways,,475402,15289235,Rock,Santana Live,Santana
404,75,49,0.99,1,It's Only Love,Jimmy and Vella Cameron,232594,7659017,Rock,Greatest Hits,Lenny Kravitz
405,75,49,0.99,1,So Beautiful,Mick Hucknall,298083,9837832,Rock,Greatest Hits,Lenny Kravitz
406,75,49,0.99,1,Maquinarama,Chico Amaral/Samuel Rosa,245629,8213710,Rock,Maquinarama,Skank
407,75,49,0.99,1,Garota Nacional,Samuel Rosa,317492,10511239,Rock,O Samba Poconé,Skank
408,75,49,0.99,1,Aeroplane Flies High,Billy Corgan,473391,15408329,Alternative & Punk,Judas 0: B-Sides and Rarities,Smashing Pumpkins
409,75,49,0.99,1,Saturnine,Billy Corgan,229877,7523502,Alternative & Punk,Judas 0: B-Sides and Rarities,Smashing Pumpkins
410,75,49,0.99,1,Cherub Rock,Billy Corgan,299389,9786739,Alternative & Punk,Rotten Apples: Greatest Hits,Smashing Pumpkins
